Description,Price,Rating,Product URL
Radix 100% Healthy Pink Sendha Namak Sindhav Mithu Himalayan Powder Rock Salt 1 kg,₹111,3.1 out of 5 stars,https://www.amazon.in/Healthy-Sendha-Natural-Mineral-Cooking/dp/B08668VJT4/ref=sr_1_279?dchild=1&keywords=salt&qid=1627296540&sr=8-279
Geo-Fresh Himalayan Pink Salt 400g,₹110,4.2 out of 5 stars,https://www.amazon.in/Geo-Fresh-Himalayan-Pink-Salt-400g/dp/B07JVX89HQ/ref=sr_1_280?dchild=1&keywords=salt&qid=1627296540&sr=8-280
"Namakwali Pahadi Salt Hand Grounded on Silbatta (3 Flavours), 600gms",₹580,5.0 out of 5 stars,https://www.amazon.in/Namakwali-Pahadi-Grounded-Silbatta-Flavours/dp/B08SBT55XG/ref=sr_1_281?dchild=1&keywords=salt&qid=1627296540&sr=8-281
A.D.J CLASSIC CHOICE Himalayan Pink Rock Salt Powder,₹140,4.2 out of 5 stars,https://www.amazon.in/Himalayan-Pink-Rock-Salt-Powder/dp/B07CG79BT2/ref=sr_1_282?dchild=1&keywords=salt&qid=1627296540&sr=8-282
"Bliss of Earth 6KG Original Pakistani Himalayan Pink Salt for Weight Loss & Healthy Cooking, Natural Substitute of White Salt","₹1,080",4.0 out of 5 stars,https://www.amazon.in/Original-Pakistani-Himalayan-Healthy-Substitute/dp/B083W9D7NM/ref=sr_1_283?dchild=1&keywords=salt&qid=1627296540&sr=8-283
"Namakwali Pahadi Salt Hand Grounded on Silbatta (Lehsun Flavour) , 100 Gram",₹99,5.0 out of 5 stars,https://www.amazon.in/Namakwali-Pahadi-Grounded-Silbatta-Flavour/dp/B08YDK5WTJ/ref=sr_1_284?dchild=1&keywords=salt&qid=1627296540&sr=8-284
Artisan Palate Smoked Onion garlic Chili Pepper & Smoked Italian Herbs Balsamic Himalayan Pink Salt Combo 150 grams each,₹450,,https://www.amazon.in/Artisan-Palate-Italian-Balsamic-Himalayan/dp/B099N5C39Q/ref=sr_1_285?dchild=1&keywords=salt&qid=1627296540&sr=8-285
ORGANIC INDIA Rock Salt (Pack of 2 with Crusher),₹380,4.1 out of 5 stars,https://www.amazon.in/ORGANIC-INDIA-Rock-Salt-Crusher/dp/B0849YBPFP/ref=sr_1_286?dchild=1&keywords=salt&qid=1627296540&sr=8-286
Midiron Himalayan Rock Salt & Black Salt Premium Quality Pack 2 ( 1 Kg each),₹419,3.8 out of 5 stars,https://www.amazon.in/Midiron-Himalayan-Black-Premium-Quality/dp/B0893G5WCG/ref=sr_1_287?dchild=1&keywords=salt&qid=1627296540&sr=8-287
"Himshakti Turmeric Salt, Turmeric Garlic Salt & Red Chilli Garlic Salt 100 GMS Each - 7% Curcumin & Rare High Altitude Herbs",₹285,,https://www.amazon.in/Himshakti-Turmeric-Salt-Garlic-Chilli/dp/B08SW3LTFF/ref=sr_1_288?dchild=1&keywords=salt&qid=1627296540&sr=8-288
"Future Organics Himalayan Pink Salt, 500g",₹125,4.5 out of 5 stars,https://www.amazon.in/Future-Organics-Himalayan-Pink-Salt/dp/B07G8BKXQD/ref=sr_1_289?dchild=1&keywords=salt&qid=1627296540&sr=8-289
Roods Fresh Rock Salt | Sendha Namak Whole Crystal | Lahori Namak Chunks 900 Gm,₹259,,https://www.amazon.in/Roods-Fresh-Sendha-Crystal-Lahori/dp/B095XCYW4Z/ref=sr_1_290?dchild=1&keywords=salt&qid=1627296540&sr=8-290
Green Wealth - Himalayan White Rock Salt Powder - 900 Grams,₹320,5.0 out of 5 stars,https://www.amazon.in/Green-Wealth-Himalayan-White-Powder/dp/B07LD61XWY/ref=sr_1_291?dchild=1&keywords=salt&qid=1627296540&sr=8-291
Homemakerz Jalapeno Lime Salt - Healthy & Mineral Rich Flavoured Sea Salt for Mexican & Continental Cuisine - 100 gm,₹310,,https://www.amazon.in/Homemakerz-Jalapeno-Lime-Salt-Continental/dp/B08RCT131C/ref=sr_1_292?dchild=1&keywords=salt&qid=1627296540&sr=8-292
Herms Organic Black Rock Salt (Kala Namak) 500gm,₹59,,https://www.amazon.in/Herms-Organic-Black-Namak-500gm/dp/B095SDJ3D1/ref=sr_1_293?dchild=1&keywords=salt&qid=1627296540&sr=8-293
Chef Urbano Himalayan Pink Salt Sprinkler 100g,₹99,,https://www.amazon.in/Chef-Urbano-Himalayan-Pink-Sprinkler/dp/B0963QP19G/ref=sr_1_294?dchild=1&keywords=salt&qid=1627296540&sr=8-294
PRISTINE Fields of Gold Himalayan Pink Salt Granules -500gm (Pack 1),₹70,5.0 out of 5 stars,https://www.amazon.in/PRISTINE-Fields-Himalayan-Granules-500gm/dp/B08ZSTMK4Z/ref=sr_1_295?dchild=1&keywords=salt&qid=1627296540&sr=8-295
3p Lahori Pink Himalayan Mineral Salt (100% natural) (1.8 Kg),₹297,4.0 out of 5 stars,https://www.amazon.in/3p-Lahori-Himalayan-Mineral-Natural/dp/B07VP1FXNB/ref=sr_1_296?dchild=1&keywords=salt&qid=1627296540&sr=8-296
Natureland Organics Himalayan Pink Rock Salt 1 KG (Pack of 3)- Organic Rock Salt,₹250,4.2 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A05822511ZL05IATLM3VO&url=%2FNatureland-Organics-Himalayan-Pink-Organic%2Fdp%2FB081T7P5HB%2Fref%3Dsr_1_297_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296540%26smid%3DAT95IG9ONZD7S%26sr%3D8-297-spons%26psc%3D1&qualifier=1627296540&id=6572504782393664&widgetName=sp_btf
"Green Habit Pink Himalayan Rock Salt Granules, (5)","₹1,249",3.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A02345613MLNWNBI20PV7&url=%2FGreen-Habit-Pink-Himalayan-Granules%2Fdp%2FB089RHFTQF%2Fref%3Dsr_1_299_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296540%26sr%3D8-299-spons%26psc%3D1&qualifier=1627296540&id=6572504782393664&widgetName=sp_btf
Green Wealth - Himalayan Pink Rock Salt Crystals - 900 Grams,₹360,4.1 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A0260530381Q6LL46JD4&url=%2FGreen-Wealth-Himalayan-Crystals-Grams%2Fdp%2FB07LD4WY1L%2Fref%3Dsr_1_300_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296540%26sr%3D8-300-spons%26psc%3D1&qualifier=1627296540&id=6572504782393664&widgetName=sp_btf
WETE GINGER SALT,₹150,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A053315831J36HW2A5QXX&url=%2FWETE-TRUST-OF-FOUNDATION-GINGER%2Fdp%2FB08W34F63B%2Fref%3Dsr_1_289_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296544%26sr%3D8-289-spons%26psc%3D1&qualifier=1627296544&id=607062849738096&widgetName=sp_atf_next
Nature's Gift - For Those Who Care's Himalayan Pink Rock Salt - 2 KG,₹580,5.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A00020813VG7XVVGUE2EK&url=%2FNatures-Gift-Those-Cares-Himalayan%2Fdp%2FB0845V58TJ%2Fref%3Dsr_1_290_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296544%26sr%3D8-290-spons%26psc%3D1&qualifier=1627296544&id=607062849738096&widgetName=sp_atf_next
"Green Habit Pink Himalayan Rock Salt Granules, (10)","₹1,999",3.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A02348052ZU0RCY6BB649&url=%2FGreen-Habit-Pink-Himalayan-Granules%2Fdp%2FB089RHTXQ6%2Fref%3Dsr_1_292_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296544%26sr%3D8-292-spons%26psc%3D1&qualifier=1627296544&id=607062849738096&widgetName=sp_atf_next
"Thanjai Natural's 500g Jar Non-Iodised Indian Natural Sea Salt 100% Natural for Healthy Cooking, 500g",₹99,,https://www.amazon.in/Thanjai-Naturals-Non-Iodised-Natural-Healthy/dp/B0928L9FFX/ref=sr_1_294?dchild=1&keywords=salt&qid=1627296544&sr=8-294
Ved Tatva Himalayan Pink Rock Salt Sendha Namak 1 KG (PACK OF 5),₹495,4.5 out of 5 stars,https://www.amazon.in/Tatva-Himalayan-Pink-Sendha-Namak/dp/B08ZJ7F5VV/ref=sr_1_295?dchild=1&keywords=salt&qid=1627296544&sr=8-295
Indiana Ajinomoto Chinese Salt Monosodium Glutamate - 1kg,₹469,4.2 out of 5 stars,https://www.amazon.in/Indiana-Ajinomoto-Monosodium-Glutamate-Superior/dp/B07VHF112W/ref=sr_1_296?dchild=1&keywords=salt&qid=1627296544&sr=8-296
"JAINA Organics Himalayan Black Rock Salt Powder | Kala Namak [All Natural, Sulphur-Rich] (400)",₹179,5.0 out of 5 stars,https://www.amazon.in/Organics-Himalayan-Powder-Natural-Sulphur-Rich/dp/B08KPP7VN8/ref=sr_1_297?dchild=1&keywords=salt&qid=1627296544&sr=8-297
"Namakwali Pahadi Salt Hand Grounded on Silbatta (Adrak Flavour) ,100 Gram",₹99,3.0 out of 5 stars,https://www.amazon.in/Namakwali-Pahadi-Grounded-Silbatta-Flavour/dp/B0949NKKSC/ref=sr_1_298?dchild=1&keywords=salt&qid=1627296544&sr=8-298
Niramay Organics Khada Kala Namak Crystals - Whole Black Salt - Raw Black Himalyan Rock Salt (400 Grams),₹180,,https://www.amazon.in/Niramay-Organics-Khada-Namak-Crystals/dp/B095VZTP96/ref=sr_1_299?dchild=1&keywords=salt&qid=1627296544&sr=8-299
TOK ( Tastes Of Kerala ) Himalayan Black Rock Salt Kala Namak Powder Rich Minerals Anchery Drugs Best for Kitchen and Restaurant Cooking (100 g),₹100,4.6 out of 5 stars,https://www.amazon.in/TOK-Tastes-Kerala-Himalayan-Powder/dp/B07VB9F8T8/ref=sr_1_301?dchild=1&keywords=salt&qid=1627296544&sr=8-301
Essential Blends Organic Himalayan Pink Salt | Rock Salt | Sendha Namak -1000gm,₹160,4.1 out of 5 stars,https://www.amazon.in/Essential-Blends-Organic-Himalayan-5packet/dp/B07Y5FCVPW/ref=sr_1_302?dchild=1&keywords=salt&qid=1627296544&sr=8-302
ENO Fruit Salt (Lemon)- 100g,₹115,4.5 out of 5 stars,https://www.amazon.in/ENO-Fruit-Salt-Lemon-100g/dp/B004XTCC6O/ref=sr_1_303?dchild=1&keywords=salt&qid=1627296544&sr=8-303
"DIETS ORGANICS Himalayan Pink Salt for Weight Loss ,Fine Grains Rock Salt Mineral Salt for Regular cooking-400gms",₹239,5.0 out of 5 stars,https://www.amazon.in/DIETS-ORGANICS-Himalayan-Mineral-cooking-400gms/dp/B08LD3L7M4/ref=sr_1_304?dchild=1&keywords=salt&qid=1627296544&sr=8-304
ORGANIC NATURE Himalyan Pink Rock Salt Powder (Pack of 2 KG),₹299,5.0 out of 5 stars,https://www.amazon.in/ORGANIC-NATURE-Himalyan-Pink-Powder/dp/B08HY63CZ9/ref=sr_1_305?dchild=1&keywords=salt&qid=1627296544&sr=8-305
"Sprig Celery Sea Salt Seasoning, 175g, Pacific Sea Salt, Blended with Celery",₹399,3.8 out of 5 stars,https://www.amazon.in/Sprig-Celery-Salt-Seasoning-175g/dp/B01MA1P0XV/ref=sr_1_306?dchild=1&keywords=salt&qid=1627296544&sr=8-306
"ANCHERY DRUGS TOK ( Tastes Of Kerala ) Good for Digestion Natural, Excellent Health Benefits Small Grinder, Rich Minerals Himalayan Black Rock Salt/Kala Namak, 100 g",₹135,4.5 out of 5 stars,https://www.amazon.in/TOK-Tastes-Kerala-Himalayan-Grinder/dp/B07RZ34ZCM/ref=sr_1_307?dchild=1&keywords=salt&qid=1627296544&sr=8-307
"Bliss of Earth 3KG Pure Pakistani Himalayan Pink Salt Non Iodine for Weight Loss & Healthy Cooking, Natural Substitute of White Salt",₹675,3.8 out of 5 stars,https://www.amazon.in/Pakistani-Himalayan-Healthy-Cooking-Substitute/dp/B082XY535Y/ref=sr_1_308?dchild=1&keywords=salt&qid=1627296544&sr=8-308
"B&B Organics Rock Salt Crystal, 200 g",₹175,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0531667WUGQLI2VA4QU&url=%2FOrganics-Rock-Salt-Premium-Quality%2Fdp%2FB07P7M5GDT%2Fref%3Dsr_1_309_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296544%26sr%3D8-309-spons%26psc%3D1&qualifier=1627296544&id=607062849738096&widgetName=sp_mtf
Herbaveda Namak kalonji (250g) + Namak jaitun (250g) | Kalonji ka namak + zaitun ka namak.,"₹3,470",,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A00861823EBNAIEEE7NZ9&url=%2FHerbaveda-kalonji-jaitun-Kalonji-zaitun%2Fdp%2FB08WD1BJCJ%2Fref%3Dsr_1_310_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296544%26sr%3D8-310-spons%26psc%3D1&qualifier=1627296544&id=607062849738096&widgetName=sp_mtf
"Graminway Himalayan Black Salt Powder, 900 g",₹189,4.4 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A08454261X3H4F3XOD9C4&url=%2FGraminway-Himalayan-Black-Salt-Powder%2Fdp%2FB07FYLNK5P%2Fref%3Dsr_1_311_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296544%26sr%3D8-311-spons%26psc%3D1&qualifier=1627296544&id=607062849738096&widgetName=sp_mtf
Green Wealth - Himalayan White Rock Salt Powder - 1.25 Kgs,₹420,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A02601303IZSX9UV41T60&url=%2FGreen-Wealth-Himalayan-White-Powder%2Fdp%2FB07LD6SK25%2Fref%3Dsr_1_312_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296544%26sr%3D8-312-spons%26psc%3D1&qualifier=1627296544&id=607062849738096&widgetName=sp_mtf
Geo-Fresh Himalayan Pink Salt 110g,₹99,3.9 out of 5 stars,https://www.amazon.in/Geo-Fresh-Organic-Himalayan-Pink-Salt/dp/B079PPJNGT/ref=sr_1_313?dchild=1&keywords=salt&qid=1627296544&sr=8-313
"Nature's Smith Celery Salt, 750g",₹419,4.4 out of 5 stars,https://www.amazon.in/Natures-Smith-Celery-Salt-750g/dp/B00N8J4X9E/ref=sr_1_314?dchild=1&keywords=salt&qid=1627296544&sr=8-314
Organic Nature Himalayan Pink Rock Salt Chunks (Pack of 5 Kilogram)…,₹589,3.5 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A04131123PWOZVBNUD4BB&url=%2FORGANIC-NATURE-Himalayan-Chunks-Kilogram%2Fdp%2FB08GSV9P5B%2Fref%3Dsr_1_315_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296544%26sr%3D8-315-spons%26psc%3D1&qualifier=1627296544&id=607062849738096&widgetName=sp_btf
Go Organic Himalayan Pink Salt Coarse Grain (5-8 Mm) 450 Grams,₹215,4.4 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A0402420B74YYL2GPR4G&url=%2FGo-Organic-Himalayan-Coarse-Grain%2Fdp%2FB076BQ1Q89%2Fref%3Dsr_1_316_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296544%26sr%3D8-316-spons%26psc%3D1&qualifier=1627296544&id=607062849738096&widgetName=sp_btf
Midiron Himalayan Salt (Himalayan Rock Salt),₹179,4.5 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A026358829CRBQ8FQSKWF&url=%2FMidiron-Himalayan-Salt-Rock%2Fdp%2FB08B3KJVL3%2Fref%3Dsr_1_317_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296544%26sr%3D8-317-spons%26psc%3D1&qualifier=1627296544&id=607062849738096&widgetName=sp_btf
"Farm and Farmers Pink Rock Salt Whole/Sendha Namak, 900 gm",₹229,1.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A05518031T3FSG4JTGWK4&url=%2FFarm-Farmers-Whole-Sendha-Namak%2Fdp%2FB08JG92YXQ%2Fref%3Dsr_1_318_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296544%26sr%3D8-318-spons%26psc%3D1&qualifier=1627296544&id=607062849738096&widgetName=sp_btf
Nature's Gift - For Those Who Care's Himalayan Pink Rock Salt - 1.5 KG,₹490,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A00129251LL0TXSHOBEF4&url=%2FNatures-Gift-Those-Cares-Himalayan%2Fdp%2FB0845YVJJC%2Fref%3Dsr_1_337_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296547%26sr%3D8-337-spons%26psc%3D1&qualifier=1627296547&id=6353907968749&widgetName=sp_atf_next
"NutroActive Mineral Himalayan Pink Rock Salt Fine Grain (0.5-1 mm), 200 g",₹163,4.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A100296715OTLYY4GO5J6&url=%2FNutroActive-Himalayan-Mineral-Grain-0-5-1%2Fdp%2FB07459VS85%2Fref%3Dsr_1_338_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296547%26smid%3DA9C6DSG66HAN3%26sr%3D8-338-spons%26psc%3D1&qualifier=1627296547&id=6353907968749&widgetName=sp_atf_next
"Puramio Himalayan Pink Rock Salt Powder - Dark, 500g",₹198,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A04929711P3KNX8B0S5B8&url=%2FPuramio-Himalayan-Dark-Pink-Powder%2Fdp%2FB08615VBT4%2Fref%3Dsr_1_339_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296547%26sr%3D8-339-spons%26psc%3D1&qualifier=1627296547&id=6353907968749&widgetName=sp_atf_next
Green Wealth - Himalayan White Rock Salt Powder - 900 Grams,₹320,5.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A02599742AYHP625JGE1T&url=%2FGreen-Wealth-Himalayan-White-Powder%2Fdp%2FB07LD61XWY%2Fref%3Dsr_1_340_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296547%26sr%3D8-340-spons%26psc%3D1&qualifier=1627296547&id=6353907968749&widgetName=sp_atf_next
"Orgrain India USDA Certified Organic Cumin/Jeera Seeds Whole (Cuminum cyminum) 120g,",₹199,4.5 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A02856531FQMYZEXIM1VV&url=%2FOrgrain-India-Certified-Organic-Cumin%2Fdp%2FB07SXS3YLD%2Fref%3Dsr_1_341_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296547%26sr%3D8-341-spons%26psc%3D1%26smid%3DA7P7S2DBRDTX0&qualifier=1627296547&id=6353907968749&widgetName=sp_mtf
Our Organik Tree ORGANIC Himalayan Pink Salt (Fine Grain For Daily Cooking) 450gms NATURAL / Pure / Nutrient Rich / Rock Salt,₹210,4.2 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A061649232HGR7D5ZJOP1&url=%2FOur-Organik-Tree-Nutrient-Himalayan%2Fdp%2FB01KC9C9Y8%2Fref%3Dsr_1_342_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296547%26sr%3D8-342-spons%26psc%3D1&qualifier=1627296547&id=6353907968749&widgetName=sp_mtf
"B&B Organics Rock Salt Crystal, 500 g",₹214,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A053219121ZDSW3U57FDZ&url=%2FOrganics-Himalayan-Premium-Quality-Grams%2Fdp%2FB07DP23JVG%2Fref%3Dsr_1_344_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296547%26sr%3D8-344-spons%26psc%3D1&qualifier=1627296547&id=6353907968749&widgetName=sp_mtf
"Green Habit Pink Himalayan Rock Salt Granules, (2)",₹565,3.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A067128725D16K6B9SYCN&url=%2FGreen-Habit-Pink-Himalayan-Granules%2Fdp%2FB089QZLCC5%2Fref%3Dsr_1_345_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296547%26sr%3D8-345-spons%26psc%3D1%26smid%3DAJAJ11HDKEKBJ&qualifier=1627296547&id=6353907968749&widgetName=sp_btf
"Urban Himalayan Pink Salt Powder / Fine grain - 1.8KG for Cooking, Fasting, Curing & Bath",₹449,5.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A0296340Z405SH9PEZVG&url=%2FUrban-Himalayan-Pink-Powder-grain%2Fdp%2FB094ZXMKCW%2Fref%3Dsr_1_346_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296547%26sr%3D8-346-spons%26psc%3D1&qualifier=1627296547&id=6353907968749&widgetName=sp_btf
Green Habit Himalayan Rock Salt Powder (4.5 Kg Pack),"₹1,105",3.9 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A0344572XMCEU4C1TPPL&url=%2FGreen-Habit-Himalayan-Rock-Powder%2Fdp%2FB07NWLR6KJ%2Fref%3Dsr_1_347_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296547%26sr%3D8-347-spons%26psc%3D1&qualifier=1627296547&id=6353907968749&widgetName=sp_btf
ZAIQA Pink Salt Crystal 2 Kg(2 Pack of 1 Kg each),₹250,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A028946331MWWPP94WPSV&url=%2FZAIQA-Pink-Salt-Crystal-Pack%2Fdp%2FB099S83VCF%2Fref%3Dsr_1_348_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296547%26sr%3D8-348-spons%26psc%3D1&qualifier=1627296547&id=6353907968749&widgetName=sp_btf
Nature's Gift - For Those Who Care's Himalayan Pink Rock Salt - 750 GM,₹270,4.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A00033173KGTQSGQFGRYD&url=%2FNatures-Gift-Those-Cares-Himalayan%2Fdp%2FB0845T431L%2Fref%3Dsr_1_385_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296549%26sr%3D8-385-spons%26psc%3D1&qualifier=1627296549&id=391849515896127&widgetName=sp_atf_next
Vedpure 5 kgs Original Himalayan Pink Rock Salt Chunks Wholesale Pack,₹599,4.3 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A00466662V38KJUULZZ94&url=%2FRandhawa-Global-Himalayan-Pink-Chunks%2Fdp%2FB07FRQ66T3%2Fref%3Dsr_1_386_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296549%26sr%3D8-386-spons%26psc%3D1&qualifier=1627296549&id=391849515896127&widgetName=sp_atf_next
Organic Purify Pink Himalayan Rock Salt 1.25KG,₹249,4.1 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A03058333IB6329WNZ4R0&url=%2FOrganic-Purify-Pink-Himalayan-1-25KG%2Fdp%2FB07MHJ6FSP%2Fref%3Dsr_1_387_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296549%26sr%3D8-387-spons%26psc%3D1&qualifier=1627296549&id=391849515896127&widgetName=sp_atf_next
NutroActive MineralSalt Himalayan Pink Rock Salt Extra Fine Grain - 200g,₹166,4.1 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A04208951TYS1RLACEQ15&url=%2FNutroActive-MineralSalt-Himalayan-Extra-Grain%2Fdp%2FB08GH34CWR%2Fref%3Dsr_1_388_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296549%26smid%3DA9C6DSG66HAN3%26sr%3D8-388-spons%26psc%3D1&qualifier=1627296549&id=391849515896127&widgetName=sp_atf_next
Orgnaic SWAAD Himalayan Rock Salt-500g,₹60,3.0 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A0777727CKS2S1SI9UQ2&url=%2FOrgnaic-SWAAD-Himalayan-Rock-Salt-500g%2Fdp%2FB08J3MTM3Z%2Fref%3Dsr_1_389_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296549%26sr%3D8-389-spons%26psc%3D1&qualifier=1627296549&id=391849515896127&widgetName=sp_mtf
Green Wealth - Himalayan Pink Rock Salt Powdered - 900 Grams,₹360,3.9 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A02603741UYU353SJ8ROE&url=%2FGreen-Wealth-Himalayan-Powdered-Grams%2Fdp%2FB07LD4BQ1V%2Fref%3Dsr_1_390_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296549%26sr%3D8-390-spons%26psc%3D1&qualifier=1627296549&id=391849515896127&widgetName=sp_mtf
"Farm and Farmers Black Salt Whole/Kala Namak, 900 gm",₹209,4.2 out of 5 stars,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A05527193EPKXUGR7PIJ4&url=%2FFarm-Farmers-Black-Whole-Namak%2Fdp%2FB08JG8M4MZ%2Fref%3Dsr_1_391_sspa%3Fdchild%3D1%26keywords%3Dsalt%26qid%3D1627296549%26sr%3D8-391-spons%26psc%3D1&qualifier=1627296549&id=391849515896127&widgetName=sp_mtf
